epoch,loss,roc_auc,pr_auc,f1_score,learning_rate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,71.2859463468194,0.8479497430039976,0.3780341561796911,0.0,0.002104209980155034,1727748932,,False,1,d6015687,2024-10-01_02-15-32,1.1889574527740479,1.1889574527740479,22010,53f2743d91cf,172.17.0.2,1.1889574527740479,1
1,60.98963043093681,0.8480712735579669,0.3762607561296161,0.0,0.002104209980155034,1727748933,,False,2,d6015687,2024-10-01_02-15-33,0.4761033058166504,1.6650607585906982,22010,53f2743d91cf,172.17.0.2,1.6650607585906982,2
2,59.8112086802721,0.8470542547115933,0.3885655452732536,0.0,0.002104209980155034,1727748933,,False,3,d6015687,2024-10-01_02-15-33,0.4983241558074951,2.1633849143981934,22010,53f2743d91cf,172.17.0.2,2.1633849143981934,3
3,58.96686389297247,0.8511259851513422,0.38964167414165685,0.00936768149882904,0.002104209980155034,1727748933,,False,4,d6015687,2024-10-01_02-15-33,0.3324098587036133,2.4957947731018066,22010,53f2743d91cf,172.17.0.2,2.4957947731018066,4
4,58.40031028538942,0.8487118218161052,0.39900991524050283,0.00936768149882904,0.0004524105689584477,1727748934,,False,5,d6015687,2024-10-01_02-15-34,0.37348341941833496,2.8692781925201416,22010,53f2743d91cf,172.17.0.2,2.8692781925201416,5
5,56.54063702374697,0.8491869788692176,0.39473020159768957,0.01839080459770115,0.0004524105689584477,1727748934,,False,6,d6015687,2024-10-01_02-15-34,0.33693408966064453,3.206212282180786,22010,53f2743d91cf,172.17.0.2,3.206212282180786,6
6,55.765964061021805,0.8497370645345517,0.3905837830588768,0.10020876826722339,0.0004524105689584477,1727748935,,False,7,d6015687,2024-10-01_02-15-35,0.4261047840118408,3.632317066192627,22010,53f2743d91cf,172.17.0.2,3.632317066192627,7
7,55.457170609384775,0.8492070816676185,0.397301376406119,0.09766454352441614,0.0004524105689584477,1727748935,,False,8,d6015687,2024-10-01_02-15-35,0.31535840034484863,3.9476754665374756,22010,53f2743d91cf,172.17.0.2,3.9476754665374756,8
8,54.99110572785139,0.8497599086236437,0.39629244345919257,0.148,0.0004524105689584477,1727748935,,False,9,d6015687,2024-10-01_02-15-35,0.39208412170410156,4.339759588241577,22010,53f2743d91cf,172.17.0.2,4.339759588241577,9
9,54.468534395098686,0.8492189605939464,0.39735749730235165,0.11203319502074689,9.726943833344347e-05,1727748936,,False,10,d6015687,2024-10-01_02-15-36,0.43518948554992676,4.774949073791504,22010,53f2743d91cf,172.17.0.2,4.774949073791504,10
10,53.58350994437933,0.8494620217018847,0.3969584166023344,0.144,9.726943833344347e-05,1727748936,,False,11,d6015687,2024-10-01_02-15-36,0.35068774223327637,5.12563681602478,22010,53f2743d91cf,172.17.0.2,5.12563681602478,11
11,53.4285177141428,0.8496009137635637,0.3954820523605582,0.19318181818181818,9.726943833344347e-05,1727748936,,False,12,d6015687,2024-10-01_02-15-36,0.2972860336303711,5.422922849655151,22010,53f2743d91cf,172.17.0.2,5.422922849655151,12
12,53.43177703768015,0.8495342090234151,0.39620575041421907,0.16731517509727625,9.726943833344347e-05,1727748937,,False,13,d6015687,2024-10-01_02-15-37,0.342911958694458,5.765834808349609,22010,53f2743d91cf,172.17.0.2,5.765834808349609,13
13,53.018128640949726,0.8494720731010851,0.3954322593420929,0.18426103646833014,9.726943833344347e-05,1727748937,,False,14,d6015687,2024-10-01_02-15-37,0.3685300350189209,6.13436484336853,22010,53f2743d91cf,172.17.0.2,6.13436484336853,14
14,53.08337488770485,0.8494227298686465,0.3944973873926496,0.1859582542694497,2.091317993628162e-05,1727748937,,False,15,d6015687,2024-10-01_02-15-37,0.35922670364379883,6.493591547012329,22010,53f2743d91cf,172.17.0.2,6.493591547012329,15
15,52.70984746515751,0.8494199885779554,0.39436635234640616,0.1958568738229755,2.091317993628162e-05,1727748938,,True,16,d6015687,2024-10-01_02-15-38,0.35056066513061523,6.844152212142944,22010,53f2743d91cf,172.17.0.2,6.844152212142944,16
