epoch,loss,roc_auc,pr_auc,f1_score,learning_rate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,75.46848803013563,0.8384623888656146,0.3267333212339899,0.0,0.0018075665408845074,1727748743,,False,1,06157007,2024-10-01_02-12-23,0.9887239933013916,0.9887239933013916,19962,53f2743d91cf,172.17.0.2,0.9887239933013916,1
1,62.273837707936764,0.8474792083663051,0.3495168908434312,0.0,0.0018075665408845074,1727748743,,False,2,06157007,2024-10-01_02-12-23,0.3495631217956543,1.338287115097046,19962,53f2743d91cf,172.17.0.2,1.338287115097046,2
2,60.89177969843149,0.8477604384862448,0.3522239473303363,0.0,0.0018075665408845074,1727748743,,False,3,06157007,2024-10-01_02-12-23,0.3471493721008301,1.685436487197876,19962,53f2743d91cf,172.17.0.2,1.685436487197876,3
3,60.39920327067375,0.8473899905351518,0.35345668953120685,0.0,0.0018075665408845074,1727748744,,False,4,06157007,2024-10-01_02-12-24,0.3835277557373047,2.0689642429351807,19962,53f2743d91cf,172.17.0.2,2.0689642429351807,4
4,59.70387478917837,0.8486264333038527,0.3617391147432087,0.0,0.0018075665408845074,1727748744,,False,5,06157007,2024-10-01_02-12-24,0.3493645191192627,2.4183287620544434,19962,53f2743d91cf,172.17.0.2,2.4183287620544434,5
5,58.85337621718645,0.8434624664463373,0.3432156865032082,0.0,0.0018075665408845074,1727748744,,False,6,06157007,2024-10-01_02-12-24,0.3446173667907715,2.762946128845215,19962,53f2743d91cf,172.17.0.2,2.762946128845215,6
6,58.196594186127186,0.8457520675262611,0.3557968406563837,0.0,0.0003613239658265303,1727748745,,False,7,06157007,2024-10-01_02-12-25,0.3508749008178711,3.113821029663086,19962,53f2743d91cf,172.17.0.2,3.113821029663086,7
7,55.97592097520828,0.8465336933078867,0.36243861164077196,0.25,0.0003613239658265303,1727748745,,False,8,06157007,2024-10-01_02-12-25,0.362809419631958,3.476630449295044,19962,53f2743d91cf,172.17.0.2,3.476630449295044,8
8,55.196178041398525,0.8452739763223635,0.36056336417973783,0.2260536398467433,0.0003613239658265303,1727748745,,False,9,06157007,2024-10-01_02-12-25,0.35274338722229004,3.829373836517334,19962,53f2743d91cf,172.17.0.2,3.829373836517334,9
9,55.00441584736109,0.8447056975282781,0.3615355496503147,0.2634315424610052,0.0003613239658265303,1727748746,,False,10,06157007,2024-10-01_02-12-26,0.34645962715148926,4.175833463668823,19962,53f2743d91cf,172.17.0.2,4.175833463668823,10
10,54.38538086414337,0.8446630281307701,0.361265152924999,0.24864864864864866,0.0003613239658265303,1727748746,,False,11,06157007,2024-10-01_02-12-26,0.3667905330657959,4.542623996734619,19962,53f2743d91cf,172.17.0.2,4.542623996734619,11
11,53.96313074231148,0.8441781486136326,0.3610580843191257,0.2692307692307692,0.0003613239658265303,1727748747,,False,12,06157007,2024-10-01_02-12-27,0.3466646671295166,4.889288663864136,19962,53f2743d91cf,172.17.0.2,4.889288663864136,12
12,53.582095712423325,0.8429795264472684,0.3579611165760531,0.3203592814371258,0.0003613239658265303,1727748749,,False,13,06157007,2024-10-01_02-12-29,0.44586920738220215,5.335157871246338,19962,53f2743d91cf,172.17.0.2,5.335157871246338,13
13,53.395262487232685,0.8416305916305917,0.3558662219523196,0.28104575163398693,7.222694452881738e-05,1727748750,,False,14,06157007,2024-10-01_02-12-30,0.39064478874206543,5.725802659988403,19962,53f2743d91cf,172.17.0.2,5.725802659988403,14
14,52.51368847489357,0.8416703517509969,0.35668384248364227,0.26936026936026936,7.222694452881738e-05,1727748750,,False,15,06157007,2024-10-01_02-12-30,0.4951596260070801,6.220962285995483,19962,53f2743d91cf,172.17.0.2,6.220962285995483,15
15,51.9483218640089,0.8415782246427407,0.35604890630059843,0.2894308943089431,7.222694452881738e-05,1727748751,,False,16,06157007,2024-10-01_02-12-31,0.3617093563079834,6.582671642303467,19962,53f2743d91cf,172.17.0.2,6.582671642303467,16
16,52.204290106892586,0.8415103415103414,0.35588737696348716,0.288961038961039,7.222694452881738e-05,1727748751,,False,17,06157007,2024-10-01_02-12-31,0.333568811416626,6.916240453720093,19962,53f2743d91cf,172.17.0.2,6.916240453720093,17
17,51.817576482892036,0.8412911759685953,0.3550886492386832,0.2651006711409396,7.222694452881738e-05,1727748751,,False,18,06157007,2024-10-01_02-12-31,0.34429383277893066,7.260534286499023,19962,53f2743d91cf,172.17.0.2,7.260534286499023,18
18,51.87106505408883,0.8410109156076897,0.35526518885088526,0.2781456953642384,7.222694452881738e-05,1727748752,,False,19,06157007,2024-10-01_02-12-32,0.3474009037017822,7.607935190200806,19962,53f2743d91cf,172.17.0.2,7.607935190200806,19
19,51.587642557919025,0.8409110304271595,0.3556059723077678,0.26644182124789206,7.222694452881738e-05,1727748752,,False,20,06157007,2024-10-01_02-12-32,0.34771227836608887,7.9556474685668945,19962,53f2743d91cf,172.17.0.2,7.9556474685668945,20
