epoch,loss,roc_auc,pr_auc,f1_score,learning_rate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,138.5335266031325,0.8527516715321594,0.3703290263771311,0.0,0.001859263207568069,1727748647,,False,1,b9b45b90,2024-10-01_02-10-47,1.6424155235290527,1.6424155235290527,18330,53f2743d91cf,172.17.0.2,1.6424155235290527,1
1,126.82227637432516,0.8479941614087957,0.3685140313730261,0.0,0.001859263207568069,1727748648,,False,2,b9b45b90,2024-10-01_02-10-48,0.8014771938323975,2.44389271736145,18330,53f2743d91cf,172.17.0.2,2.44389271736145,2
2,128.1687544453889,0.858892551087673,0.4004868833855256,0.0,0.001859263207568069,1727748648,,False,3,b9b45b90,2024-10-01_02-10-48,0.8236455917358398,3.26753830909729,18330,53f2743d91cf,172.17.0.2,3.26753830909729,3
3,127.21608045324683,0.8589208023354364,0.4085369750535261,0.0,0.001859263207568069,1727748649,,False,4,b9b45b90,2024-10-01_02-10-49,0.8025028705596924,4.070041179656982,18330,53f2743d91cf,172.17.0.2,4.070041179656982,4
4,126.81609048321843,0.8546369714662396,0.3826878629988973,0.0,0.001859263207568069,1727748650,,False,5,b9b45b90,2024-10-01_02-10-50,0.8446006774902344,4.914641857147217,18330,53f2743d91cf,172.17.0.2,4.914641857147217,5
5,125.13018588349223,0.8552067049628026,0.38562296460861495,0.0,0.001859263207568069,1727748651,,False,6,b9b45b90,2024-10-01_02-10-51,0.8596508502960205,5.774292707443237,18330,53f2743d91cf,172.17.0.2,5.774292707443237,6
6,122.77322924137115,0.8560608343535174,0.40365837199279614,0.0,0.001859263207568069,1727748654,,False,7,b9b45b90,2024-10-01_02-10-54,0.8911569118499756,6.665449619293213,18330,53f2743d91cf,172.17.0.2,6.665449619293213,7
7,124.2509263753891,0.8544801770411526,0.3849626281138672,0.0,0.001859263207568069,1727748654,,False,8,b9b45b90,2024-10-01_02-10-54,0.8235435485839844,7.488993167877197,18330,53f2743d91cf,172.17.0.2,7.488993167877197,8
8,122.69956790655851,0.8558188153310103,0.40497721032984446,0.0,0.001859263207568069,1727748655,,False,9,b9b45b90,2024-10-01_02-10-55,0.8307328224182129,8.31972599029541,18330,53f2743d91cf,172.17.0.2,8.31972599029541,9
9,122.79619435220957,0.8589942555796216,0.40363475468495036,0.0,0.0002234420591077387,1727748656,,False,10,b9b45b90,2024-10-01_02-10-56,0.88242506980896,9.20215106010437,18330,53f2743d91cf,172.17.0.2,9.20215106010437,10
10,118.39297842979431,0.8598549769281477,0.4065816099389441,0.0,0.0002234420591077387,1727748657,,False,11,b9b45b90,2024-10-01_02-10-57,1.0281007289886475,10.230251789093018,18330,53f2743d91cf,172.17.0.2,10.230251789093018,11
11,117.69505793973804,0.8595470383275261,0.4051188378613329,0.0,0.0002234420591077387,1727748658,,False,12,b9b45b90,2024-10-01_02-10-58,0.9917082786560059,11.221960067749023,18330,53f2743d91cf,172.17.0.2,11.221960067749023,12
12,117.21471136808395,0.8587070345606932,0.4033613149611987,0.0,0.0002234420591077387,1727748659,,False,13,b9b45b90,2024-10-01_02-10-59,1.2303659915924072,12.45232605934143,18330,53f2743d91cf,172.17.0.2,12.45232605934143,13
13,116.00175723526627,0.8580445428006405,0.39811778351887006,0.0,0.0002234420591077387,1727748660,,False,14,b9b45b90,2024-10-01_02-11-00,0.9283380508422852,13.380664110183716,18330,53f2743d91cf,172.17.0.2,13.380664110183716,14
14,116.00648810341954,0.8582926829268293,0.39913077389889345,0.0,0.0002234420591077387,1727748661,,False,15,b9b45b90,2024-10-01_02-11-01,0.9357101917266846,14.3163743019104,18330,53f2743d91cf,172.17.0.2,14.3163743019104,15
15,114.90889632329345,0.8578284207552501,0.40035619001715705,0.0,0.0002234420591077387,1727748662,,True,16,b9b45b90,2024-10-01_02-11-02,1.1819956302642822,15.498369932174683,18330,53f2743d91cf,172.17.0.2,15.498369932174683,16
