epoch,loss,roc_auc,pr_auc,f1_score,learning_rate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,61.891889691352844,0.5931241947261434,0.18468758226100956,0.0,0.00031808504066153963,1727748641,,False,1,df10647b,2024-10-01_02-10-41,0.8160781860351562,0.8160781860351562,18206,53f2743d91cf,172.17.0.2,0.8160781860351562,1
1,41.96533912420273,0.7763004438580218,0.2837145082951274,0.0,0.00031808504066153963,1727748641,,False,2,df10647b,2024-10-01_02-10-41,0.17943191528320312,0.9955101013183594,18206,53f2743d91cf,172.17.0.2,0.9955101013183594,2
2,37.544599041342735,0.8122272876355984,0.3142832544265126,0.0,0.00031808504066153963,1727748641,,False,3,df10647b,2024-10-01_02-10-41,0.17575836181640625,1.1712684631347656,18206,53f2743d91cf,172.17.0.2,1.1712684631347656,3
3,34.8601945489645,0.8227875937782816,0.3282392403886587,0.0,0.00031808504066153963,1727748642,,False,4,df10647b,2024-10-01_02-10-42,0.17505383491516113,1.3463222980499268,18206,53f2743d91cf,172.17.0.2,1.3463222980499268,4
4,33.07152462005615,0.8289619473742079,0.33926246626097345,0.0,0.00031808504066153963,1727748642,,False,5,df10647b,2024-10-01_02-10-42,0.22651886940002441,1.5728411674499512,18206,53f2743d91cf,172.17.0.2,1.5728411674499512,5
5,32.104068264365196,0.8335386752299406,0.3438159259143741,0.0,0.00031808504066153963,1727748642,,False,6,df10647b,2024-10-01_02-10-42,0.17059779167175293,1.743438959121704,18206,53f2743d91cf,172.17.0.2,1.743438959121704,6
6,31.460338339209557,0.836690696837359,0.3470780763558949,0.0,0.00031808504066153963,1727748642,,False,7,df10647b,2024-10-01_02-10-42,0.1681227684020996,1.9115617275238037,18206,53f2743d91cf,172.17.0.2,1.9115617275238037,7
7,30.88146486878395,0.8392840193256328,0.35019294776490395,0.0,0.00031808504066153963,1727748642,,False,8,df10647b,2024-10-01_02-10-42,0.1713552474975586,2.0829169750213623,18206,53f2743d91cf,172.17.0.2,2.0829169750213623,8
8,30.763912558555603,0.8406603269118176,0.35300484746175564,0.0,0.00031808504066153963,1727748643,,False,9,df10647b,2024-10-01_02-10-43,0.17524218559265137,2.2581591606140137,18206,53f2743d91cf,172.17.0.2,2.2581591606140137,9
9,30.57129094004631,0.8417796047098006,0.35496514662626777,0.0,7.339834110903028e-05,1727748643,,False,10,df10647b,2024-10-01_02-10-43,0.19190073013305664,2.4500598907470703,18206,53f2743d91cf,172.17.0.2,2.4500598907470703,10
10,30.216329246759415,0.8420695267926535,0.35557064640468855,0.0,7.339834110903028e-05,1727748643,,False,11,df10647b,2024-10-01_02-10-43,0.1672806739807129,2.617340564727783,18206,53f2743d91cf,172.17.0.2,2.617340564727783,11
11,30.113401755690575,0.8422306990364437,0.35589225823395,0.0,7.339834110903028e-05,1727748643,,False,12,df10647b,2024-10-01_02-10-43,0.16474008560180664,2.78208065032959,18206,53f2743d91cf,172.17.0.2,2.78208065032959,12
12,30.095270976424217,0.842488198714569,0.35616481423698976,0.0,7.339834110903028e-05,1727748643,,False,13,df10647b,2024-10-01_02-10-43,0.16659069061279297,2.948671340942383,18206,53f2743d91cf,172.17.0.2,2.948671340942383,13
13,30.1076819896698,0.842481620255639,0.35597995836408586,0.0,7.339834110903028e-05,1727748643,,False,14,df10647b,2024-10-01_02-10-43,0.17780137062072754,3.1264727115631104,18206,53f2743d91cf,172.17.0.2,3.1264727115631104,14
14,30.170612707734108,0.8425511639643297,0.3561569200083818,0.0,7.339834110903028e-05,1727748644,,False,15,df10647b,2024-10-01_02-10-44,0.17945599555969238,3.3059287071228027,18206,53f2743d91cf,172.17.0.2,3.3059287071228027,15
15,30.031001538038254,0.8425464650650939,0.3558422278824642,0.004750593824228029,7.339834110903028e-05,1727748644,,True,16,df10647b,2024-10-01_02-10-44,0.1711411476135254,3.477069854736328,18206,53f2743d91cf,172.17.0.2,3.477069854736328,16
