epoch,loss,roc_auc,pr_auc,f1_score,learning_rate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,77.34173649549484,0.47174299786670953,0.12096962765296881,0.22522522522522523,1.6275384125073885e-06,1727747918,,False,1,9b93887a,2024-10-01_01-58-38,0.7610797882080078,0.7610797882080078,7439,53f2743d91cf,172.17.0.2,0.7610797882080078,1
1,77.25873708724976,0.4731792346964178,0.12128879509286561,0.2214168039538715,1.6275384125073885e-06,1727747918,,False,2,9b93887a,2024-10-01_01-58-38,0.14309477806091309,0.9041745662689209,7439,53f2743d91cf,172.17.0.2,0.9041745662689209,2
2,77.11479562520981,0.47449482763243067,0.12155175195087578,0.21859039836567926,1.6275384125073885e-06,1727747918,,False,3,9b93887a,2024-10-01_01-58-38,0.14180541038513184,1.0459799766540527,7439,53f2743d91cf,172.17.0.2,1.0459799766540527,3
3,77.02744960784912,0.4759506930321449,0.12194561177133464,0.22073342736248236,1.6275384125073885e-06,1727747918,,False,4,9b93887a,2024-10-01_01-58-38,0.14282560348510742,1.1888055801391602,7439,53f2743d91cf,172.17.0.2,1.1888055801391602,4
4,76.95297449827194,0.47724378492449226,0.12213414148850596,0.22287175739861162,3.385677701425682e-07,1727747919,,False,5,9b93887a,2024-10-01_01-58-39,0.1448056697845459,1.333611249923706,7439,53f2743d91cf,172.17.0.2,1.333611249923706,5
5,76.87377041578293,0.47752624483433487,0.12221339899392,0.22344726203601617,3.385677701425682e-07,1727747919,,False,6,9b93887a,2024-10-01_01-58-39,0.14879417419433594,1.482405424118042,7439,53f2743d91cf,172.17.0.2,1.482405424118042,6
6,76.84799760580063,0.47783695073516175,0.12230156082276897,0.22411242603550297,3.385677701425682e-07,1727747919,,False,7,9b93887a,2024-10-01_01-58-39,0.1517806053161621,1.634186029434204,7439,53f2743d91cf,172.17.0.2,1.634186029434204,7
7,76.84501761198044,0.47809930332938844,0.12236156206471248,0.22429906542056074,3.385677701425682e-07,1727747919,,False,8,9b93887a,2024-10-01_01-58-39,0.13811135292053223,1.7722973823547363,7439,53f2743d91cf,172.17.0.2,1.7722973823547363,8
8,76.8223887681961,0.47836835836215374,0.12241690227204957,0.22423556058890148,3.385677701425682e-07,1727747919,,False,9,9b93887a,2024-10-01_01-58-39,0.1381363868713379,1.9104337692260742,7439,53f2743d91cf,172.17.0.2,1.9104337692260742,9
9,76.76989191770554,0.4787010865610362,0.12250581266590746,0.22562141491395793,7.043037147290097e-08,1727747919,,False,10,9b93887a,2024-10-01_01-58-39,0.14142227172851562,2.05185604095459,7439,53f2743d91cf,172.17.0.2,2.05185604095459,10
10,76.78089082241058,0.4787441736659275,0.12251598475451322,0.22596706242818843,7.043037147290097e-08,1727747920,,False,11,9b93887a,2024-10-01_01-58-40,0.15104889869689941,2.2029049396514893,7439,53f2743d91cf,172.17.0.2,2.2029049396514893,11
11,76.75868099927902,0.47882220920034163,0.12254220963670273,0.2264006139677667,7.043037147290097e-08,1727747920,,False,12,9b93887a,2024-10-01_01-58-40,0.1516568660736084,2.3545618057250977,7439,53f2743d91cf,172.17.0.2,2.3545618057250977,12
12,76.731480717659,0.4788590726123041,0.12254692997286216,0.22598001537279017,7.043037147290097e-08,1727747920,,False,13,9b93887a,2024-10-01_01-58-40,0.14915204048156738,2.503713846206665,7439,53f2743d91cf,172.17.0.2,2.503713846206665,13
13,76.73809540271759,0.4788925848049973,0.12255653588888898,0.22615384615384615,7.043037147290097e-08,1727747920,,False,14,9b93887a,2024-10-01_01-58-40,0.14507651329040527,2.6487903594970703,7439,53f2743d91cf,172.17.0.2,2.6487903594970703,14
14,76.76271575689316,0.47895386424306496,0.12257111471156525,0.2247104247104247,1.4651238727543445e-08,1727747920,,False,15,9b93887a,2024-10-01_01-58-40,0.148026704788208,2.7968170642852783,7439,53f2743d91cf,172.17.0.2,2.7968170642852783,15
15,76.7807224392891,0.478968226611362,0.12257494706032768,0.22479721900347624,1.4651238727543445e-08,1727747920,,False,16,9b93887a,2024-10-01_01-58-40,0.15432453155517578,2.951141595840454,7439,53f2743d91cf,172.17.0.2,2.951141595840454,16
16,76.76339483261108,0.4789782802691699,0.12257621937115418,0.22505800464037123,1.4651238727543445e-08,1727747920,,False,17,9b93887a,2024-10-01_01-58-40,0.16247797012329102,3.113619565963745,7439,53f2743d91cf,172.17.0.2,3.113619565963745,17
17,76.76714128255844,0.4789955151111265,0.12257839006540817,0.22514506769825918,1.4651238727543445e-08,1727747921,,False,18,9b93887a,2024-10-01_01-58-41,0.14282011985778809,3.256439685821533,7439,53f2743d91cf,172.17.0.2,3.256439685821533,18
18,76.77892303466797,0.47900604751454434,0.12258176165980805,0.22531939605110338,1.4651238727543445e-08,1727747921,,False,19,9b93887a,2024-10-01_01-58-41,0.13811850547790527,3.3945581912994385,7439,53f2743d91cf,172.17.0.2,3.3945581912994385,19
19,76.74534553289413,0.4790184949004017,0.12258382376773005,0.22531939605110338,3.0478157613304895e-09,1727747921,,False,20,9b93887a,2024-10-01_01-58-41,0.1376478672027588,3.5322060585021973,7439,53f2743d91cf,172.17.0.2,3.5322060585021973,20
