epoch,loss,roc_auc,pr_auc,f1_score,learning_rate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,79.62829070538282,0.828144857480029,0.32180122321491583,0.0,0.0018300296150776003,1727748427,,False,1,b6dd5d6e,2024-10-01_02-07-07,1.035783290863037,1.035783290863037,15006,53f2743d91cf,172.17.0.2,1.035783290863037,1
1,61.04398051649332,0.8349162581699345,0.33224702774371806,0.0,0.0018300296150776003,1727748428,,False,2,b6dd5d6e,2024-10-01_02-07-08,0.3490903377532959,1.384873628616333,15006,53f2743d91cf,172.17.0.2,1.384873628616333,2
2,60.138018265366554,0.835539404805132,0.34109019652024225,0.0,0.0018300296150776003,1727748428,,False,3,b6dd5d6e,2024-10-01_02-07-08,0.3565945625305176,1.7414681911468506,15006,53f2743d91cf,172.17.0.2,1.7414681911468506,3
3,59.05113958567381,0.8314686213991771,0.33080471029648467,0.0,0.0018300296150776003,1727748428,,False,4,b6dd5d6e,2024-10-01_02-07-08,0.33147644996643066,2.0729446411132812,15006,53f2743d91cf,172.17.0.2,2.0729446411132812,4
4,58.53940909728408,0.8356141067538125,0.3461919010347781,0.0,0.0003528373185631615,1727748429,,False,5,b6dd5d6e,2024-10-01_02-07-09,0.34297966957092285,2.415924310684204,15006,53f2743d91cf,172.17.0.2,2.415924310684204,5
5,56.97604422643781,0.8365284964294359,0.3528567902908623,0.0,0.0003528373185631615,1727748429,,False,6,b6dd5d6e,2024-10-01_02-07-09,0.3396127223968506,2.7555370330810547,15006,53f2743d91cf,172.17.0.2,2.7555370330810547,6
6,56.63792981207371,0.8366372397724522,0.3512295721448222,0.0,0.0003528373185631615,1727748429,,False,7,b6dd5d6e,2024-10-01_02-07-09,0.3240509033203125,3.079587936401367,15006,53f2743d91cf,172.17.0.2,3.079587936401367,7
7,56.32366804778576,0.8362859514947953,0.34998967598655983,0.12783505154639174,0.0003528373185631615,1727748430,,False,8,b6dd5d6e,2024-10-01_02-07-10,0.35848283767700195,3.438070774078369,15006,53f2743d91cf,172.17.0.2,3.438070774078369,8
8,56.172496639192104,0.8358193007141128,0.3486599434104058,0.1568627450980392,0.0003528373185631615,1727748430,,False,9,b6dd5d6e,2024-10-01_02-07-10,0.3417220115661621,3.7797927856445312,15006,53f2743d91cf,172.17.0.2,3.7797927856445312,9
9,55.799795508384705,0.8356089059852336,0.3467622702138417,0.16541353383458646,6.80285020226642e-05,1727748430,,False,10,b6dd5d6e,2024-10-01_02-07-10,0.3424386978149414,4.122231483459473,15006,53f2743d91cf,172.17.0.2,4.122231483459473,10
10,55.12561110407114,0.8356164707395304,0.34707291248992234,0.1814814814814815,6.80285020226642e-05,1727748431,,False,11,b6dd5d6e,2024-10-01_02-07-11,0.3235054016113281,4.445736885070801,15006,53f2743d91cf,172.17.0.2,4.445736885070801,11
11,55.139784306287766,0.835582429345195,0.3465037307803809,0.1930783242258652,6.80285020226642e-05,1727748431,,False,12,b6dd5d6e,2024-10-01_02-07-11,0.325314998626709,4.77105188369751,15006,53f2743d91cf,172.17.0.2,4.77105188369751,12
12,55.06972159445286,0.8355375136165576,0.3457323426194762,0.17570093457943925,6.80285020226642e-05,1727748431,,False,13,b6dd5d6e,2024-10-01_02-07-11,0.34856104850769043,5.1196129322052,15006,53f2743d91cf,172.17.0.2,5.1196129322052,13
13,54.84153059870005,0.8354495733478576,0.3457469808265848,0.16917293233082706,6.80285020226642e-05,1727748434,,False,14,b6dd5d6e,2024-10-01_02-07-14,0.37248682975769043,5.492099761962891,15006,53f2743d91cf,172.17.0.2,5.492099761962891,14
14,54.898945204913616,0.8354074944020817,0.34601687867983566,0.19343065693430658,1.3116178034379856e-05,1727748434,,False,15,b6dd5d6e,2024-10-01_02-07-14,0.3830552101135254,5.875154972076416,15006,53f2743d91cf,172.17.0.2,5.875154972076416,15
15,54.61270874738693,0.8354320798535464,0.346107220227873,0.19672131147540983,1.3116178034379856e-05,1727748434,,True,16,b6dd5d6e,2024-10-01_02-07-14,0.3914179801940918,6.266572952270508,15006,53f2743d91cf,172.17.0.2,6.266572952270508,16
