epoch,loss,roc_auc,pr_auc,f1_score,learning_rate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,155.00030094757676,0.8392421389114667,0.36354471937198074,0.0,0.0007292336707442837,1727748651,,False,1,606d130b,2024-10-01_02-10-51,1.1878626346588135,1.1878626346588135,18462,53f2743d91cf,172.17.0.2,1.1878626346588135,1
1,123.05067332461476,0.8423213136598674,0.3739008281105471,0.0,0.0007292336707442837,1727748653,,False,2,606d130b,2024-10-01_02-10-53,0.5256447792053223,1.7135074138641357,18462,53f2743d91cf,172.17.0.2,1.7135074138641357,2
2,120.78789220843464,0.8428528649613942,0.3738702737797846,0.0,0.0007292336707442837,1727748654,,False,3,606d130b,2024-10-01_02-10-54,0.5145893096923828,2.2280967235565186,18462,53f2743d91cf,172.17.0.2,2.2280967235565186,3
3,119.04020229354501,0.8427636662840833,0.3773470825400854,0.0,0.0007292336707442837,1727748654,,False,4,606d130b,2024-10-01_02-10-54,0.46879100799560547,2.696887731552124,18462,53f2743d91cf,172.17.0.2,2.696887731552124,4
4,119.13848062604666,0.8422839958458902,0.3714634520040731,0.0,9.14994209504637e-05,1727748655,,False,5,606d130b,2024-10-01_02-10-55,0.4873239994049072,3.1842117309570312,18462,53f2743d91cf,172.17.0.2,3.1842117309570312,5
5,116.51545397937298,0.8432551691998786,0.3753235785407533,0.0,9.14994209504637e-05,1727748655,,False,6,606d130b,2024-10-01_02-10-55,0.5361003875732422,3.7203121185302734,18462,53f2743d91cf,172.17.0.2,3.7203121185302734,6
6,115.41812711954117,0.84350729199187,0.3756685876163529,0.0,9.14994209504637e-05,1727748656,,False,7,606d130b,2024-10-01_02-10-56,0.5189778804779053,4.239289999008179,18462,53f2743d91cf,172.17.0.2,4.239289999008179,7
7,114.97830057749525,0.8438449726988335,0.37601002540326567,0.0,9.14994209504637e-05,1727748656,,False,8,606d130b,2024-10-01_02-10-56,0.5965840816497803,4.835874080657959,18462,53f2743d91cf,172.17.0.2,4.835874080657959,8
8,116.60111140087247,0.844002435670005,0.37727945546970526,0.0,9.14994209504637e-05,1727748657,,False,9,606d130b,2024-10-01_02-10-57,0.5840990543365479,5.419973134994507,18462,53f2743d91cf,172.17.0.2,5.419973134994507,9
9,114.55416866391897,0.8440889037755614,0.37820527924836034,0.0,1.1480742552281252e-05,1727748657,,False,10,606d130b,2024-10-01_02-10-57,0.5350580215454102,5.955031156539917,18462,53f2743d91cf,172.17.0.2,5.955031156539917,10
10,115.32296686992049,0.8441671801658548,0.3783535166211914,0.0,1.1480742552281252e-05,1727748658,,False,11,606d130b,2024-10-01_02-10-58,0.5247833728790283,6.479814529418945,18462,53f2743d91cf,172.17.0.2,6.479814529418945,11
11,115.47969062626362,0.8441908451210598,0.37856825111371795,0.0,1.1480742552281252e-05,1727748659,,False,12,606d130b,2024-10-01_02-10-59,0.779139518737793,7.258954048156738,18462,53f2743d91cf,172.17.0.2,7.258954048156738,12
12,114.61346653476357,0.8442336240785459,0.37878555158012894,0.0,1.1480742552281252e-05,1727748660,,False,13,606d130b,2024-10-01_02-11-00,0.7426209449768066,8.001574993133545,18462,53f2743d91cf,172.17.0.2,8.001574993133545,13
13,115.29956769943237,0.8441862941681358,0.37862956523007313,0.0,1.1480742552281252e-05,1727748660,,False,14,606d130b,2024-10-01_02-11-00,0.8021390438079834,8.803714036941528,18462,53f2743d91cf,172.17.0.2,8.803714036941528,14
14,115.21102770790458,0.8442527380808267,0.3789686104705571,0.0,1.4405276905863684e-06,1727748661,,False,15,606d130b,2024-10-01_02-11-01,0.6840231418609619,9.48773717880249,18462,53f2743d91cf,172.17.0.2,9.48773717880249,15
15,114.51410481333733,0.8442527380808267,0.37890529140172585,0.0,1.4405276905863684e-06,1727748662,,True,16,606d130b,2024-10-01_02-11-02,0.5051498413085938,9.992887020111084,18462,53f2743d91cf,172.17.0.2,9.992887020111084,16
